"Year","CH","10","#","High","Artist"
"1996",4,"1",1,9,"John Alford"
"1996",4,"1",1,9,"Manic Street Preachers"
"1996",4,"1",1,9,"Queen"
"1996",10,"1",1,10,"Celine Dion"
"1996",8,"1",1,10,"Bryan Adams"
"1996",6,"1",1,10,"Klubbheads"
"1996",5,"1",1,10,"Sleeper"
"1996",8,"1",1,10,"911"
"1996",8,"1",1,10,"Garbage ft Tricky"
"1996",7,"1",1,10,"Pulp"
"1996",6,"1",1,10,"Madonna"
"1996",5,"1",1,10,"Sleeper"
"1996",4,"1",1,10,"Ant & Dec"
"1996",4,"1",1,10,"Menswear"
"1996",3,"1",1,10,"Black Grape"
"1996",3,"1",1,10,"Terrorvision"
"1996",9,"-",1,11,"Alanis Morissette"
"1996",8,"-",1,11,"Lighthouse Family"
"1996",7,"-",1,11,"Upside Down"
"1996",7,"-",1,11,"3T"
"1996",7,"-",1,11,"Prince & The New Power Generation"
"1996",6,"-",1,11,"Simply Red"
"1996",6,"-",1,11,"Space"
"1996",5,"-",1,11,"PJ & Duncan"
"1996",5,"-",1,11,"Shaggy ft Grand Puba"
"1996",5,"-",1,11,"Jeremy Healy & Amos"
"1996",5,"-",1,11,"CJ Bolland"
"1996",4,"-",1,11,"1300 Drums ft Unjustified Ancients Of Mu"
"1996",4,"-",1,11,"N-Trance"
"1996",4,"-",1,11,"Orbital"
"1996",4,"-",1,11,"Dodgy"
"1996",4,"-",1,11,"Madonna"
"1996",3,"-",1,11,"Red Hot Chili Peppers"
"1996",8,"-",1,12,"Chantay Savage"
"1996",7,"-",1,12,"Nas"
"1996",8,"-",1,12,"Ant & Dec"
"1996",7,"-",1,12,"Snoop Doggy Dogg ft Charlie Wilson"
"1996",6,"-",1,12,"Damage"
"1996",6,"-",1,12,"Alisha's Attic"
"1996",6,"-",1,12,"Whitney Houston & Ce Ce Winans"
"1996",6,"-",1,12,"Sheryl Crow"
"1996",6,"-",1,12,"Dodgy"
"1996",5,"-",1,12,"M-Beat ft Jamiroquai"
"1996",5,"-",1,12,"Babyface"
"1996",5,"-",1,12,"Tina Turner"
"1996",4,"-",1,12,"Rocket From The Crypt"
"1996",4,"-",1,12,"Sean Maguire"
"1996",4,"-",1,12,"Shed Seven"
"1996",4,"-",1,12,"David Bowie"
"1996",4,"-",1,12,"Horace Brown"
"1996",4,"-",1,12,"Crowded House"
"1996",4,"-",1,12,"Alcatraz"
"1996",3,"-",1,12,"Bally Sagoo"
"1996",3,"-",1,12,"Kenny 'Dope' Presents The Bucketheads"
"1996",10,"-",4,13,"Clock"
"1996",9,"-",1,13,"2pac"
"1996",7,"-",1,13,"Coolio"
"1996",5,"-",1,13,"John Alford"
"1996",6,"-",1,13,"Tina Turner"
"1996",5,"-",1,13,"Donna Summer"
"1996",5,"-",1,13,"Bon Jovi"
"1996",5,"-",1,13,"The Cranberries"
"1996",4,"-",1,13,"Bryan Adams"
"1996",3,"-",1,13,"SWV"
"1996",3,"-",1,13,"Leftfield"
"1996",3,"-",1,13,"Bjork"
"1996",3,"-",1,13,"Future Sound Of London"
"1996",1,"-",1,13,"Chemical Brothers"
"1996",8,"-",2,14,"Backstreet Boys"
"1996",10,"-",1,14,"Space"
"1996",10,"-",1,14,"Alisha's Attic"
"1996",8,"-",1,14,"Kadoc"
"1996",7,"-",1,14,"Chicane"
"1996",5,"-",1,14,"Divine Comedy"
"1996",6,"-",1,14,"Lighthouse Family"
"1996",5,"-",1,14,"Umboza"
"1996",5,"-",1,14,"Luther Vandross"
"1996",4,"-",1,14,"Pato Banton & Reggae Revolution"
"1996",4,"-",1,14,"R Kelly"
"1996",4,"-",1,14,"Sean Maguire"
"1996",4,"-",1,14,"Diana Ross"
"1996",4,"-",1,14,"The Lightning Seeds"
"1996",4,"-",1,14,"Skunk Anansie"
"1996",4,"-",1,14,"S-Express"
"1996",4,"-",1,14,"Electronic"
"1996",3,"-",1,14,"BT ft Vincent Covello"
"1996",3,"-",1,14,"Pet Shop Boys"
"1996",3,"-",1,14,"Shed Seven"
"1996",3,"-",1,14,"Gene"
"1996",3,"-",1,14,"Soundgarden"
"1996",3,"-",1,14,"Wildhearts"
"1996",2,"-",1,14,"Saw Doctors"
"1996",7,"-",1,15,"Presidents Of The United States Of America"
"1996",7,"-",1,15,"Maxi Priest ft Shaggy"
"1996",6,"-",1,15,"Dubstar"
"1996",8,"-",1,15,"Gloria Estefan"
"1996",6,"-",1,15,"Ace Of Base"
"1996",6,"-",1,15,"Queen"
"1996",5,"-",1,15,"Baby D"
"1996",5,"-",1,15,"Gabrielle"
"1996",5,"-",1,15,"Ocean Colour Scene"
"1996",5,"-",1,15,"Way Out West ft Miss Joanna Law"
"1996",4,"-",1,15,"Sneaker Pimps"
"1996",4,"-",1,15,"Sting"
"1996",4,"-",1,15,"Mansun"
"1996",4,"-",1,15,"Bone Thugs-N-Harmony"
"1996",4,"-",1,15,"Presidents Of The United States Of America"
"1996",3,"-",1,15,"LL Cool J"
"1996",3,"-",1,15,"MN8"
"1996",3,"-",1,15,"Saw Doctors"
"1996",2,"-",1,15,"Divine Comedy"
"1996",2,"-",1,15,"Cure"
"1996",8,"-",1,16,"East 17"
"1996",6,"-",1,16,"Madonna"
"1996",5,"-",1,16,"Rod Stewart & Scots Euro 96 Squad"
"1996",4,"-",1,16,"Wet Wet Wet"
"1996",4,"-",1,16,"Longpigs"
"1996",4,"-",1,16,"Peter Andre"
"1996",3,"-",1,16,"Smashing Pumpkins"
"1996",3,"-",1,16,"DJ Misjah & DJ Tim"
"1996",3,"-",1,16,"Iron Maiden"
"1996",3,"-",1,16,"Longpigs"
"1996",2,"-",1,16,"Electronic"
"1996",2,"-",1,16,"Paul Weller"
"1996",6,"-",1,17,"Louise"
"1996",5,"-",1,17,"Def Leppard"
"1996",5,"-",1,17,"Orchestral Manoeuvres In The Dark"
"1996",5,"-",1,17,"Shed Seven"
"1996",4,"-",1,17,"Gary Numan"
"1996",4,"-",1,17,"Sasha & Maria"
"1996",5,"-",1,17,"Lionel Richie"
"1996",4,"-",1,17,"Felix"
"1996",4,"-",1,17,"Darren Day"
"1996",4,"-",1,17,"Queen"
"1996",4,"-",1,17,"LL Cool J ft Boyz II Men"
"1996",4,"-",1,17,"2Pac ft K-Ci & Jojo"
"1996",4,"-",1,17,"Metallica"
"1996",3,"-",1,17,"Babylon Zoo"
"1996",3,"-",1,17,"E-Motion"
"1996",3,"-",1,17,"Northern Uproar"
"1996",3,"-",1,17,"Northern Uproar"
"1996",3,"-",1,17,"Sleeper"
"1996",3,"-",1,17,"Fine Young Cannibals"
"1996",2,"-",1,17,"Primal Scream, Irvine Welsh & On-U-Sound"
"1996",2,"-",1,17,"Marion"
"1996",5,"-",1,18,"Dubstar"
"1996",5,"-",1,18,"Technohead"
"1996",5,"-",1,18,"Eric Clapton"
"1996",5,"-",1,18,"Ice-T"
"1996",4,"-",1,18,"Upside Down"
"1996",4,"-",1,18,"Simply Red"
"1996",3,"-",1,18,"The Wannadies"
"1996",3,"-",1,18,"Gloria Estefan"
"1996",3,"-",1,18,"Scooter"
"1996",3,"-",1,18,"Pizzaman"
"1996",3,"-",1,18,"Sex Pistols"
"1996",3,"-",1,18,"Super Furry Animals"
"1996",3,"-",1,18,"Happy Clappers"
"1996",2,"-",1,18,"Super Furry Animals"
"1996",2,"-",1,18,"The Boo Radleys"
"1996",2,"-",1,18,"Pearl Jam"
"1996",4,"-",1,19,"Me Me Me"
"1996",4,"-",1,19,"De'Lacy"
"1996",3,"-",1,19,"Mary Kiani"
"1996",3,"-",1,19,"Foo Fighters"
"1996",3,"-",1,19,"H2O ft Billie"
"1996",3,"-",1,19,"The Beloved"
"1996",3,"-",1,19,"Mansun"
"1996",3,"-",1,19,"Upside Down"
"1996",2,"-",1,19,"Metallica"
"1996",2,"-",1,19,"Sepultura"
"1996",2,"-",1,19,"REM"
"1996",7,"-",1,20,"Lighthouse Family"
"1996",6,"-",1,20,"Dreadzone"
"1996",5,"-",1,20,"Skunk Anansie"
"1996",9,"-",1,20,"Tori Amos"
"1996",9,"-",1,20,"Tori Amos"
"1996",4,"-",1,20,"Candy Girls ft Sweet Pussy Pauline"
"1996",4,"-",1,20,"The Lightning Seeds"
"1996",4,"-",1,20,"New Edition"
"1996",3,"-",1,20,"Tori Amos"
"1996",3,"-",1,20,"E-Motion"
"1996",3,"-",1,20,"Echobelly"
"1996",3,"-",1,20,"Everything But The Girl"
"1996",3,"-",1,20,"Skunk Anansie"
"1996",3,"-",1,20,"Fluke"
"1996",3,"-",1,20,"Terrorvision"
"1996",3,"-",1,20,"Crowded House"
"1996",3,"-",1,20,"Luniz"
"1996",3,"-",1,20,"Belinda Carlisle"
"1996",2,"-",1,20,"Grace"
"1996",2,"-",1,20,"Jodeci"
"1996",5,"-",2,21,"Shaggy"
"1996",5,"-",2,21,"Shaggy"
"1996",5,"-",1,21,"Fugees"
"1996",4,"-",1,21,"The Cardigans"
"1996",4,"-",1,21,"911"
"1996",3,"-",1,21,"Bizarre Inc"
"1996",3,"-",1,21,"Braids"
"1996",3,"-",1,21,"Black Box"
"1996",3,"-",1,21,"Black Box"
"1996",3,"-",1,21,"Atlantic Ocean"
"1996",3,"-",1,21,"Meat Loaf"
"1996",3,"-",1,21,"Lush"
"1996",3,"-",1,21,"Gusto"
"1996",3,"-",1,21,"Lush"
"1996",3,"-",1,21,"Grace"
"1996",3,"-",1,21,"MN8"
"1996",2,"-",1,21,"D'Angelo"
"1996",2,"-",1,21,"Aaliyah"
"1996",2,"-",1,21,"Smashing Pumpkins"
"1996",4,"-",1,22,"QFX"
"1996",4,"-",1,22,"Tina Arena"
"1996",5,"-",1,22,"Underworld"
"1996",5,"-",1,22,"Duke"
"1996",4,"-",1,22,"Kaleef"
"1996",4,"-",1,22,"Janet Jackson"
"1996",3,"-",1,22,"Lush"
"1996",3,"-",1,22,"Monica"
"1996",3,"-",1,22,"Fun Lovin' Criminals"
"1996",3,"-",1,22,"Judy Cheeks"
"1996",3,"-",1,22,"Longpigs"
"1996",3,"-",1,22,"Heller & Farley Project"
"1996",3,"-",1,22,"Pulse ft Antoinette Roberson"
"1996",3,"-",1,22,"Joyrider"
"1996",3,"-",1,22,"Shed Seven"
"1996",3,"-",1,22,"Def Leppard"
"1996",3,"-",1,22,"Menswear"
"1996",2,"-",1,22,"Gene"
"1996",2,"-",1,22,"Beck"
"1996",2,"-",1,22,"Tori Amos"
"1996",2,"-",1,22,"Super Furry Animals"
"1996",8,"-",1,23,"Pizzaman"
"1996",8,"-",1,23,"Apollo Four Forty"
"1996",6,"-",1,23,"Salt-N-Pepa"
"1996",5,"-",1,23,"Gabrielle"
"1996",4,"-",1,23,"Nightcrawlers ft John Reid"
"1996",6,"-",1,23,"Tina Turner"
"1996",3,"-",1,23,"Taylor Dayne"
"1996",3,"-",1,23,"Matt Goss"
"1996",3,"-",1,23,"Love Tribe"
"1996",3,"-",1,23,"Kaliphz ft Prince Naseem"
"1996",3,"-",1,23,"Ice-T"
"1996",3,"-",1,23,"R Kelly"
"1996",2,"-",1,23,"Subliminal Cuts"
"1996",2,"-",1,23,"Busta Rhymes"
"1996",2,"-",1,23,"Cypress Hill"
"1996",2,"-",1,23,"Sepultura"
"1996",4,"-",1,24,"Suggs & Louchie Lou & Michie One"
"1996",4,"-",1,24,"Alanis Morissette"
"1996",3,"-",1,24,"Lisa Moorish"
"1996",3,"-",1,24,"John Alford"
"1996",3,"-",1,24,"John Alford"
"1996",4,"-",1,24,"Status Quo With The Beach Boys"
"1996",3,"-",1,24,"Montell Jordan ft Slick Rick"
"1996",3,"-",1,24,"Green Day"
"1996",2,"-",1,24,"Carl Cox"
"1996",2,"-",1,24,"Reel 2 Real"
"1996",2,"-",1,24,"Runrig"
"1996",2,"-",1,24,"The Levellers"
"1996",2,"-",1,24,"Junior Vasquez"
"1996",2,"-",1,24,"Northern Uproar"
"1996",8,"-",1,25,"Jimmy Nail"
"1996",5,"-",1,25,"Daniel O'Donnell"
"1996",4,"-",1,25,"La Bouche"
"1996",4,"-",1,25,"Shampoo"
"1996",3,"-",1,25,"E'voke"
"1996",3,"-",1,25,"Quentin & Ash"
"1996",3,"-",1,25,"Booth & The Bad Angel"
"1996",3,"-",1,25,"Sunscreem"
"1996",3,"-",1,25,"Bedrock ft KYO"
"1996",2,"-",1,25,"MN8"
"1996",2,"-",1,25,"Cathy Dennis"
"1996",2,"-",1,25,"Crowded House"
"1996",2,"-",1,25,"Bis"
"1996",2,"-",1,25,"Bobby Brown"
"1996",2,"-",1,25,"Carl Cox"
"1996",2,"-",1,25,"Carl Cox"
"1996",2,"-",1,25,"The Boo Radleys"
"1996",2,"-",1,25,"Dubstar"
"1996",2,"-",1,25,"Let Loose"
"1996",4,"-",1,26,"Fool's Garden"
"1996",4,"-",1,26,"Skunk Anansie"
"1996",3,"-",1,26,"Case ft Foxxy Brown"
"1996",3,"-",1,26,"Alex Reece"
"1996",3,"-",1,26,"Rebekah Ryan"
"1996",3,"-",1,26,"Fun Lovin' Criminals"
"1996",3,"-",1,26,"Cher"
"1996",3,"-",1,26,"Eddi Reader"
"1996",2,"-",1,26,"Iggy Pop"
"1996",2,"-",1,26,"Enya"
"1996",2,"-",1,26,"Kavana"
"1996",2,"-",1,26,"Bruce Springsteen"
"1996",2,"-",1,26,"BT ft Tori Amos"
"1996",2,"-",1,26,"Immature ft Smooth"
"1996",2,"-",1,26,"Rage Against The Machine"
"1996",2,"-",1,26,"Rollo Goes Spiritual & Pauline Taylor"
"1996",2,"-",1,26,"Korn"
"1996",4,"-",1,27,"No Way Sis"
"1996",4,"-",1,27,"Mike & The Mechanics"
"1996",4,"-",1,27,"Tony Rich Project"
"1996",3,"-",1,27,"Brian Kennedy"
"1996",3,"-",1,27,"Blameless"
"1996",3,"-",1,27,"Sting"
"1996",3,"-",1,27,"Deep Blue Something"
"1996",2,"-",1,27,"Nu Soul ft Kelli Rush"
"1996",2,"-",1,27,"Strike"
"1996",2,"-",1,27,"Awesome 3 ft Julie McDermott"
"1996",2,"-",1,27,"Horace Brown"
"1996",2,"-",1,27,"Donna Giles"
"1996",2,"-",1,27,"Squeeze"
"1996",2,"-",1,27,"Divine Comedy"
"1996",2,"-",1,27,"Tina Turner"
"1996",2,"-",1,27,"Clock"
"1996",2,"-",1,27,"Upside Down"
"1996",2,"-",1,27,"Up Yer Ronson ft Mary Pearce"
"1996",1,"-",1,27,"Electrafixion"
"1996",4,"-",1,28,"Hysteric Ego"
"1996",3,"-",1,28,"Q-Club"
"1996",4,"-",1,28,"Interactive"
"1996",3,"-",1,28,"Dana Dawson"
"1996",3,"-",1,28,"Brian Kennedy"
"1996",3,"-",1,28,"Gloria Estefan"
"1996",2,"-",1,28,"Alex Party"
"1996",2,"-",1,28,"Mory Kante"
"1996",2,"-",1,28,"Porn Kings"
"1996",2,"-",1,28,"Quincy Jones"
"1996",2,"-",1,28,"Inner City"
"1996",2,"-",1,28,"Sarah Washington"
"1996",2,"-",1,28,"Vanessa-Mae"
"1996",2,"-",1,28,"Harmonix"
"1996",2,"-",1,28,"Green Day"
"1996",2,"-",1,28,"Green Day"
"1996",2,"-",1,28,"Babybird"
"1996",2,"-",1,28,"Nearly God"
"1996",2,"-",1,28,"The Almighty"
"1996",2,"-",1,28,"Lil Mo' Yin Yang"
"1996",7,"-",2,29,"Spacehog"
"1996",3,"-",1,29,"Billie Ray Martin"
"1996",3,"-",1,29,"Incognito"
"1996",3,"-",1,29,"Incognito"
"1996",2,"-",1,29,"Spiro & Wix"
"1996",2,"-",1,29,"Culture Beat"
"1996",2,"-",1,29,"Grace"
"1996",2,"-",1,29,"Presidents Of The United States Of America"
"1996",2,"-",1,29,"Shane MacGowan"
"1996",2,"-",1,29,"Total"
"1996",2,"-",1,29,"Marion"
"1996",2,"-",1,29,"REM"
"1996",2,"-",1,29,"The Cardigans"
"1996",2,"-",1,29,"Deuce"
"1996",4,"-",1,30,"Brandy"
"1996",3,"-",1,30,"Mike Flowers Pops"
"1996",3,"-",1,30,"Eazy-E"
"1996",4,"-",1,30,"Phil Collins"
"1996",3,"-",1,30,"Shakespear's Sister"
"1996",3,"-",1,30,"Placebo"
"1996",2,"-",1,30,"Aloof"
"1996",2,"-",1,30,"Scooter"
"1996",2,"-",1,30,"Jon Of The Pleased Wimmin"
"1996",2,"-",1,30,"Nightcrawlers ft John Reid & Alysha Warren"
"1996",2,"-",1,30,"Q-Tex"
"1996",2,"-",1,30,"Gin Blossoms"
"1996",2,"-",1,30,"Candy Girls ft Valerie Malcolm"
"1996",2,"-",1,30,"Alison Limerick"
"1996",2,"-",1,30,"Rozalla"
"1996",2,"-",1,30,"Sarah Washington"
"1996",2,"-",1,30,"Wildchild"
"1996",2,"-",1,30,"Wildhearts"
"1996",3,"-",1,31,"Collapsed Lung"
"1996",3,"-",1,31,"Collapsed Lung"
"1996",3,"-",1,31,"Benz"
"1996",3,"-",1,31,"Xscape"
"1996",3,"-",1,31,"Deborah Cox"
"1996",2,"-",1,31,"Huff & Puff"
"1996",2,"-",1,31,"Who"
"1996",2,"-",1,31,"Soul II Soul"
"1996",2,"-",1,31,"Sting"
"1996",2,"-",1,31,"Nu Colours"
"1996",2,"-",1,31,"Cher"
"1996",2,"-",1,31,"D'Angelo"
"1996",2,"-",1,31,"Zee"
"1996",2,"-",1,31,"White Zombie"
"1996",2,"-",1,31,"Soul For Real"
"1996",2,"-",1,31,"Cure"
"1996",2,"-",1,31,"Shamen"
"1996",5,"-",1,32,"Paul Carrack"
"1996",3,"-",1,32,"Tina Turner ft Barry White"
"1996",4,"-",1,32,"Heller & Farley Project"
"1996",3,"-",1,32,"Daniel O'Donnell & Mary Duff"
"1996",2,"-",1,32,"My Life Story"
"1996",2,"-",1,32,"Full Intention"
"1996",2,"-",1,32,"Susanna Hoffs"
"1996",2,"-",1,32,"Culture Beat"
"1996",2,"-",1,32,"Squeeze"
"1996",2,"-",1,32,"Honeycrack"
"1996",2,"-",1,32,"Babylon Zoo"
"1996",2,"-",1,32,"Poltergeist"
"1996",2,"-",1,32,"Hyper Go Go"
"1996",2,"-",1,32,"Honeycrack"
"1996",2,"-",1,32,"Mozaic"
"1996",2,"-",1,32,"Skin"
"1996",2,"-",1,32,"Mansun"
"1996",2,"-",1,32,"Geneva"
"1996",3,"-",1,33,"The Cranberries"
"1996",4,"-",1,33,"Dina Carroll"
"1996",3,"-",1,33,"Scooter"
"1996",3,"-",1,33,"QFX"
"1996",3,"-",1,33,"Joan Osborne"
"1996",3,"-",1,33,"Elton John"
"1996",2,"-",1,33,"Roxy Music"
"1996",2,"-",1,33,"Tak Tix"
"1996",2,"-",1,33,"Bizarre Inc"
"1996",2,"-",1,33,"Live"
"1996",2,"-",1,33,"Lisa Marie Experience"
"1996",2,"-",1,33,"Alex Reece"
"1996",2,"-",1,33,"Mark Knopfler"
"1996",2,"-",1,33,"Monica"
"1996",2,"-",1,33,"A Tribe Called Quest ft Faith Evans & Raphael Saadiq"
"1996",2,"-",1,33,"Plux ft Georgia Jones"
"1996",2,"-",1,33,"Lionrock"
"1996",2,"-",1,33,"Skin"
"1996",2,"-",1,33,"Super Furry Animals"
"1996",2,"-",1,33,"Soundgarden"
"1996",37,"-",1,34,"Oasis"
"1996",4,"-",1,34,"Diana Ross"
"1996",3,"-",1,34,"Joe"
"1996",2,"-",1,34,"Nightcrawlers ft John Reid"
"1996",2,"-",1,34,"Dave Clarke"
"1996",2,"-",1,34,"Third Dimension ft Julie McDermott"
"1996",2,"-",1,34,"Chameleon"
"1996",2,"-",1,34,"Coolio"
"1996",2,"-",1,34,"Supernaturals"
"1996",2,"-",1,34,"Louchie Lou & Michie One"
"1996",2,"-",1,34,"Faithless"
"1996",2,"-",1,34,"Julian Cope"
"1996",2,"-",1,34,"A Tribe Called Quest"
"1996",2,"-",1,34,"My Life Story"
"1996",2,"-",1,34,"Cocteau Twins"
"1996",1,"-",1,34,"Julian Cope"
"1996",3,"-",1,35,"Kavana"
"1996",3,"-",1,35,"Shamen"
"1996",3,"-",1,35,"Kula Shaker"
"1996",3,"-",1,35,"Kula Shaker"
"1996",3,"-",1,35,"Michael Bolton"
"1996",2,"-",1,35,"Beck"
"1996",2,"-",1,35,"Ricky Ross"
"1996",2,"-",1,35,"Benz"
"1996",2,"-",1,35,"Solo (US)"
"1996",2,"-",1,35,"Kim English"
"1996",2,"-",1,35,"Winx"
"1996",2,"-",1,35,"Strike"
"1996",2,"-",1,35,"Soapy"
"1996",2,"-",1,35,"David Morales & The Bad Yard Club"
"1996",2,"-",1,35,"Catatonia"
"1996",2,"-",1,35,"Strangelove"
"1996",2,"-",1,35,"Speech"
"1996",2,"-",1,35,"Status Quo"
"1996",2,"-",1,35,"Alice In Chains"
"1996",2,"-",1,35,"Keith Sweat"
"1996",1,"-",1,35,"Aaron Hall & De Vante & Sista"
"1996",14,"-",1,36,"Oasis"
"1996",5,"-",1,36,"SWV"
"1996",3,"-",1,36,"BBC Concert Orchestra, BBC Symphony Chorus conductor Stephen Jackson"
"1996",2,"-",1,36,"Pharcyde"
"1996",2,"-",1,36,"2 Funky 2 ft Kathryn Dion"
"1996",2,"-",1,36,"Pato Banton With Sting"
"1996",2,"-",1,36,"Maxi Priest"
"1996",2,"-",1,36,"Tito Puente Jr & The Latin Rhythm ft Tito Puenta, India & Cali Aleman"
"1996",2,"-",1,36,"Tzant"
"1996",2,"-",1,36,"Sunscreem"
"1996",2,"-",1,36,"Technotronic"
"1996",2,"-",1,36,"Tricky"
"1996",2,"-",1,36,"Everything But The Girl"
"1996",2,"-",1,36,"Moloko"
"1996",2,"-",1,36,"Prince (Artist Formerly Known As)"
"1996",1,"-",1,36,"Nick Cave & PJ Harvey"
"1996",2,"-",1,37,"Nick Heyward"
"1996",2,"-",1,37,"Ben Folds Five"
"1996",2,"-",1,37,"Gemini"
"1996",2,"-",1,37,"Frank Black"
"1996",2,"-",1,37,"Lisa Moorish"
"1996",2,"-",1,37,"Helicopter"
"1996",2,"-",1,37,"Tiger"
"1996",2,"-",1,37,"Mansun"
"1996",2,"-",1,37,"Aaliyah ft Slick Rick"
"1996",2,"-",1,37,"Adeva"
"1996",2,"-",1,37,"99th Floor Elevators ft Tony De Vit"
"1996",2,"-",1,37,"Dave Clarke"
"1996",2,"-",1,37,"Longpigs"
"1996",1,"-",1,37,"60ft Dolls"
"1996",25,"-",1,38,"Oasis"
"1996",2,"-",1,38,"Ice MC"
"1996",2,"-",1,38,"Gemini"
"1996",2,"-",1,38,"Skee-Lo"
"1996",2,"-",1,38,"911"
"1996",2,"-",1,38,"Def Leppard"
"1996",2,"-",1,38,"Neneh Cherry"
"1996",2,"-",1,38,"No Doubt"
"1996",2,"-",1,38,"Nu Colours"
"1996",2,"-",1,38,"El Mariachi"
"1996",2,"-",1,38,"Way Out West"
"1996",2,"-",1,38,"Yosh presents Lovedeejay Akemi"
"1996",2,"-",1,38,"Alexander O'Neal"
"1996",1,"-",1,38,"The Almighty"
"1996",1,"-",1,38,"60ft Dolls"
"1996",1,"-",1,38,"The Wannadies"
"1996",1,"-",1,38,"X-Press 2"
"1996",4,"-",1,39,"Frank O'Moiraghi ft Amnesia"
"1996",3,"-",1,39,"Maxwell"
"1996",2,"-",1,39,"MC Lyte ft Xscape"
"1996",2,"-",1,39,"DJ Supreme"
"1996",2,"-",1,39,"Gin Blossoms"
"1996",2,"-",1,39,"Mike Flowers Pops"
"1996",2,"-",1,39,"Mike Flowers Pops"
"1996",2,"-",1,39,"Keith Sweat"
"1996",2,"-",1,39,"Mary J Blige"
"1996",2,"-",1,39,"Stix 'N' Stoned"
"1996",2,"-",1,39,"The Lemonheads"
"1996",1,"-",1,39,"Sarah Cracknell"
"1996",1,"-",1,39,"Killing Joke"
"1996",1,"-",1,39,"Love Decade"
"1996",1,"-",1,39,"Various Artists"
"1996",9,"-",1,40,"Oasis"
"1996",4,"-",1,40,"Paul Carrack"
"1996",2,"-",1,40,"Q Tee"
"1996",2,"-",1,40,"Jann Arden"
"1996",2,"-",1,40,"Pauline Henry ft Wayne Marshal"
"1996",2,"-",1,40,"Red Hill Children"
"1996",2,"-",1,40,"Eimear Quinn"
"1996",2,"-",1,40,"Morcheeba"
"1996",2,"-",1,40,"Michael Ball"
"1996",2,"-",1,40,"Tatjana"
"1996",2,"-",1,40,"Genius & GZA ft D'Angelo & Inspectah Deck AKA Rollie Fingers"
"1996",2,"-",1,40,"Soundgarden"
"1996",2,"-",1,40,"Farley 'Jackmaster' Funk & Darryl Pandy"
"1996",2,"-",1,40,"Salt Tank"
"1996",2,"-",1,40,"Mazzy Star"
"1996",2,"-",1,40,"Everclear"
"1996",2,"-",1,40,"Human League"
"1996",2,"-",1,40,"Octopus"
"1996",1,"-",1,40,"Cliff Richard ft Helen Hobson"
"1996",4,"-",1,41,"Simply Red & White"
"1996",2,"-",1,41,"702"
"1996",2,"-",1,41,"Boris Dlugosch Presents Boom!"
"1996",2,"-",1,41,"Dub War"
"1996",2,"-",1,41,"Black Magic & Lil' Louis"
"1996",2,"-",1,41,"Honeycrack"
"1996",1,"-",1,41,"Counting Crows"
"1996",1,"-",1,41,"Minds Of Men"
"1996",1,"-",1,41,"Chris Rea & Shirley Bassey"
"1996",1,"-",1,41,"Pizzaman"
"1996",1,"-",1,41,"Lorraine Cato"
"1996",1,"-",1,41,"Latin Thing"
"1996",1,"-",1,41,"Catatonia"
"1996",1,"-",1,41,"Kristine W"
"1996",1,"-",1,41,"Gorky's Zygotic Mynci"
"1996",1,"-",1,41,"Deep Dish"
"1996",1,"-",1,41,"Smooth"
"1996",7,"-",1,42,"Oasis"
"1996",4,"-",1,42,"Olive"
"1996",2,"-",1,42,"Roxette"
"1996",2,"-",1,42,"Francis Rossi"
"1996",2,"-",1,42,"Tony Ferrino"
"1996",2,"-",1,42,"Tony Ferrino"
"1996",2,"-",1,42,"Addis Black Widow"
"1996",2,"-",1,42,"Ann Nesby"
"1996",2,"-",1,42,"Man With No Name ft Hannah"
"1996",2,"-",1,42,"Mark Knopfler"
"1996",2,"-",1,42,"George Morel ft Heather Wildman"
"1996",2,"-",1,42,"Octopus"
"1996",1,"-",1,42,"Senser"
"1996",1,"-",1,42,"Dana Dawson"
"1996",1,"-",1,42,"Shampoo"
"1996",1,"-",1,42,"Nootropic"
"1996",1,"-",1,42,"Audioweb"
"1996",1,"-",1,42,"Jayn Hanna"
"1996",1,"-",1,42,"Beverley Knight"
"1996",1,"-",1,42,"Lost Boyz"
"1996",1,"-",1,42,"Dilemma"
"1996",1,"-",1,42,"Morcheeba"
"1996",1,"-",1,42,"Snap! ft Einstein"
"1996",1,"-",1,42,"Bob Marley"
"1996",7,"-",1,43,"Los Del Mar"
"1996",3,"-",1,43,"Party Animals"
"1996",2,"-",1,43,"Republica"
"1996",2,"-",1,43,"A.K.A."
"1996",2,"-",1,43,"Kelly Llorenna"
"1996",2,"-",1,43,"Kenickie"
"1996",2,"-",1,43,"Dean Martin"
"1996",2,"-",1,43,"Nylon Moon"
"1996",2,"-",1,43,"Johnna"
"1996",2,"-",1,43,"The Beloved"
"1996",1,"-",1,43,"Def Leppard"
"1996",1,"-",1,43,"Lionrock"
"1996",1,"-",1,43,"Ozzy Osbourne"
"1996",1,"-",1,43,"Dog Eat Dog"
"1996",1,"-",1,43,"Mighty Dub Katz"
"1996",2,"-",1,44,"Blair"
"1996",2,"-",1,44,"Luther Vandross"
"1996",2,"-",1,44,"Wasis Diop ft Lena Fiagbe"
"1996",2,"-",1,44,"dEUS"
"1996",2,"-",1,44,"The Beat"
"1996",2,"-",1,44,"KD Lang"
"1996",1,"-",1,44,"Nonchalant"
"1996",1,"-",1,44,"Andrea Mendez"
"1996",1,"-",1,44,"Diva"
